x_m,y_m,vx_mps,heading_rad,kappa_radpm
-5.360880863998498,-4.049963869897786,7.194527606562386,-3.1314845312751376,-0.018524616672383344
-5.456378099171107,-4.050816055671053,7.061248294854692,-3.1340917253783886,-0.034079822156022004
-5.551877615994602,-4.05135717708912,6.925404499492307,-3.1379850410803356,-0.0480180927990684
-5.647378609215054,-4.051460304542873,6.786842231965341,3.1399140084342694,-0.06253401037585139
-5.742878523800344,-4.050993145350635,6.64539144682902,3.133260091638041,-0.07684737716471766
-5.838372446481835,-4.049825105564813,6.500863595060913,3.1252345286848047,-0.09122093827311582
-5.933852570949275,-4.047825234107117,6.353048676154489,3.1158390107717557,-0.10547543274286415
-6.029307744048436,-4.04486371779661,6.201711657404616,3.1050877255511646,-0.11984468437903771
-6.124722700192638,-4.040809800814029,6.046588085986039,3.092951014128491,-0.1336271755040203
-6.22007843406013,-4.035539656481028,5.8873786596063535,3.0795907356680496,-0.14838399716781867
-6.3153490479161665,-4.028913408684804,5.723742436691951,3.064444937424956,-0.16130094852265045
-6.410509665128584,-4.020847726676364,5.555288244689766,3.0497190076864933,-0.17024757654914346
-6.505512097444646,-4.011108339141249,5.381563665105924,3.0271048559470133,-0.2846633281805223
-6.600237166495747,-3.998951445754607,5.202040703568966,3.0011189625136554,-0.2782250077021587
-6.694578635084719,-3.9841279361643425,5.01609683734159,2.968804859003251,-0.33225876446859437
-6.788480645418931,-3.9667161442076644,4.822989475583407,2.9524099288341192,-0.074560547062566
-6.882194368444085,-3.9483314120621182,4.621820797217079,2.9429252922351288,-0.07918484177432746
-6.97579292653185,-3.9293616012126815,4.411488125518226,2.9415594141041486,-0.04993849669534397
-7.069235294337209,-3.9096357669046387,4.190611826641584,2.919987169940008,-0.3933400072557925
-7.161878147803971,-3.886458049900153,3.9574268763412817,2.8687427757126938,-0.6263866833110849
-7.253030251475937,-3.857965000382993,3.8867265928675154,2.8082005398629084,-0.6493821624516157
-7.342230069087597,-3.823853320398002,3.7048801108094476,2.743482068677537,-0.7146939109226228
-7.428886279966918,-3.783712759668334,3.4556296533983595,2.6704621323326703,-0.8215123458956517
-7.5121248698633405,-3.736910035510824,3.4273884410118813,2.587742330489461,-0.8351064382437753
-7.591439807792073,-3.6837159727759494,3.5279725167358387,2.516447306489144,-0.6800330995910547
-7.6671034484543075,-3.6254263727448555,3.247551397413659,2.4530077219203985,-0.7787144717146893
-7.738048992435387,-3.5615130502727794,2.9405084728399284,2.3574574389691927,-1.1345502983208537
-7.801801700488451,-3.490410920487951,2.8786887587089027,2.2451414540865056,-1.1838024017617406
-7.857182653281596,-3.412622389770198,3.104483215240073,2.136372450856061,-1.0178644547555653
-7.904769287540855,-3.3298145367452667,3.3373366677198364,2.051075906922988,-0.8510007746561546
-7.9454105760038685,-3.2433965995719256,3.403892070520888,1.9697876813321693,-0.8466753814798678
-7.978984525488274,-3.153997031539074,3.617524184819637,1.8922927672145229,-0.7279564418398606
-8.006222240159861,-3.0624561298329653,3.8192252130183393,1.8285565975716171,-0.6651997161427572
-8.027657870032947,-2.969398647331551,4.0107955853863935,1.768512742330073,-0.5094808165734813
-8.044505313195842,-2.875392410363428,4.193623877716621,1.7303012919465377,-0.3366802416238875
-8.058306384532571,-2.7808947871149177,4.36880775815954,1.702924654020056,-0.23673969012496218
-8.069936640398835,-2.686103350632677,4.537232772048949,1.6833299217915516,-0.201999995563399
-8.079727773207491,-2.591105917467849,4.699625647618647,1.663681632671862,-0.2015613481202982
-8.087693019991969,-2.4959372751212228,4.856591523667086,1.6451115839205175,-0.18930994745124768
-8.093934758355323,-2.400640378003261,5.008640656680711,1.6274308261116288,-0.1803401346255026
-8.098535112655984,-2.305250070730491,5.1562080279751115,1.610705185979451,-0.1700097508979332
-8.101586000330771,-2.209797687666774,5.29966802995763,1.5949523534433134,-0.1598128230167567
-8.103179908599579,-2.114309864656861,5.439345661727611,1.5801877699949554,-0.14937146308290183
-8.103411587383327,-2.018809034495733,5.575525197481846,1.5664239443091492,-0.1388560529750678
-8.102376910458048,-1.923313537878869,5.708456991845956,1.5536683615113558,-0.12826774505137334
-8.10017257458206,-1.8278378891933025,5.838362889351344,1.5419255820676783,-0.11765044595966018
-8.09689566942336,-1.732393042273663,5.965440572812286,1.53119719447685,-0.10702598914120173
-8.092643398094335,-1.6369866820493324,6.089867094424555,1.5214832431345657,-0.09640831695477006
-8.087512807881824,-1.5416235287884241,6.155771619355473,1.5127798351199364,-0.08586054168654045
-8.081600634500337,-1.446305645963716,5.999460328201388,1.5050897762378228,-0.0751846719497454
-8.075003366201281,-1.3510327314303665,5.838966024020204,1.4983908930782235,-0.06514310535865526
-8.067816003599317,-1.255802535293515,5.673933752667748,1.4927352192241918,-0.05307197406730985
-8.060138062946992,-1.1606105888149567,5.5039553259144745,1.4879554243348165,-0.04821353393521263
-8.052046577258176,-1.0654530606028547,5.328557424825439,1.484500356448602,-0.018707005648553654
-8.043709642359662,-0.9703162794441775,5.147186049645215,1.4812232357225668,-0.07351466007926478
-8.034792414799108,-0.8752331219946705,4.959185843428568,1.4742015806781168,-0.03477761972969035
-8.02539973231385,-0.780193922841127,4.763772058953106,1.4677712053485048,-0.17081665621754105
-8.014683618700692,-0.6852981159287382,4.559991691841369,1.4503332641992541,-0.1185573121617533
-8.002579484502727,-0.5905640646592558,4.346668175702202,1.4327701981450087,-0.3430196623409833
