x_m,y_m,vx_mps,heading_rad,kappa_radpm
-46.98670420670569,51.52016914849766,8.0,-0.19996432726268723,-0.014702763463783648
-46.89334947693099,51.50154320588015,8.0,-0.19131839611631837,0.12254137434988613
-46.79981123622694,51.4838577981575,8.0,-0.18367072732978854,0.0468300224762096
-46.706189733320194,51.46662000629061,8.0,-0.1806092968537897,0.049865566660214744
-46.61248043705549,51.44986860859444,8.0,-0.17288118524137305,0.05261280710057447
-46.51870257295638,51.433502372231196,8.0,-0.17433149546329163,-0.03459406443467111
-46.424962932149704,51.416920070859554,8.0,-0.17537510438305295,-0.012273746440474376
-46.33125091450026,51.40017943485454,8.0,-0.17928627897162377,-0.08532459027675816
-46.23767889478718,51.38267969762241,8.0,-0.1908431281297977,-0.09066033479125406
-46.14424407525734,51.364454958343295,8.0,-0.19321035082569418,-0.031574476659739295
-46.05088364044407,51.345856782613566,8.0,-0.20128867212483795,-0.10449061208623261
-45.95770093714265,51.326386391908414,8.0,-0.2095654892954937,-0.026568026742738008
-45.86456453531028,51.30669579146649,8.0,-0.20643330164593993,0.00029600856732719033
-45.77144414488786,51.28693128344982,8.0,-0.21299159852050628,-0.06492456794348385
-45.67843061621415,51.26666609766958,8.0,-0.21431915658709236,0.04504277940340586
-45.58534030761382,51.24676027920627,8.0,-0.2074466962146703,0.005954781787570288
-45.492246263248965,51.2268721460542,8.0,-0.2146618399118307,-0.06501738565984495
-45.39925982261902,51.206482674791616,8.0,-0.2151345554470474,0.055917990703925065
-45.30617934451355,51.18653129909063,8.0,-0.20788028543306644,0.007129654694992712
-45.213083631175785,51.16665029310684,8.0,-0.2133655084821903,-0.026475130882889997
-45.12002846660835,51.14657757345412,8.0,-0.20990737569513757,0.07712758489538288
-45.026841160101135,51.127131267990194,8.0,-0.20239428047111588,0.02419916172179472
-44.9335982759468,51.10794944903277,8.0,-0.2026835790354993,0.05855012050553307
-44.84025386778267,51.08927229536605,8.0,-0.19146851906487744,0.11635787534963044
-44.746715630665044,51.07158806033558,8.0,-0.1834508309546169,0.04059175746665228
-44.6530988574217,51.05432340264504,8.0,-0.18061722944609845,0.07416410603939896
-44.5593746118974,51.03765697604413,8.0,-0.17213855253143112,0.03778227384911037
-44.46558741514247,51.02134349103241,8.0,-0.17310837723395026,-0.017950654700338863
-44.371826281580994,51.00488380707484,8.0,-0.17441518001345335,-0.014830432466866637
-44.27809705630226,50.988238916360686,8.0,-0.17864076869630835,-0.10423222707353408
-44.18452299750147,50.97075055449931,8.0,-0.19000083434271461,-0.06270481341808053
-44.09106461326111,50.952647434564476,8.0,-0.1927182784007872,-0.05262332491537041
-43.9976979363042,50.934079892554756,8.0,-0.20058653684112204,-0.100393579127535
-43.904488201619316,50.9147380551669,8.0,-0.20579585879376483,0.05882115410969002
-43.811200060490926,50.895784009260716,8.0,-0.19533677784657194,0.06985161235190357
-43.71776111412298,50.87757686983252,7.919905034904138,-0.18777270750165312,0.15639623080988757
-43.62409277448946,50.86060402830514,8.0,-0.1722354128086754,0.09113238373920259
-43.530270801333636,50.84448877158053,8.0,-0.16906387980857418,0.012164108979245867
-43.43642904204212,50.82849575822691,8.0,-0.16882711534082936,-0.006119273813682281
-43.34260663242699,50.81238487627132,8.0,-0.17301917255118146,-0.10502734291406998
-43.24892879797202,50.795460110070614,8.0,-0.1832680951076899,-0.05091407054020679
-43.155354117475696,50.77796862499642,8.0,-0.18717697789242171,-0.0842176372686046
